ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
-1.08;-0.04;0.15;71.89;63.54;-24.56;10.71;156.48;-9.81
-1.03;-0.01;0.19;35.66;56.68;-7.17;11.46;156.49;-10.01
-0.99;0.01;0.03;29.97;36.96;-34.82;12.04;156.09;-10.95
-1.10;0.01;-0.01;-3.21;99.13;-49.26;11.72;157.39;-12.28
-1.05;0.03;0.14;-45.54;37.11;-42.49;10.27;156.87;-13.47
-1.09;0.03;0.07;-69.13;36.33;-74.21;8.33;156.36;-15.40
-1.22;0.06;0.17;-91.13;29.42;-18.53;5.80;155.60;-15.90
-0.91;-0.05;0.15;-87.71;-11.56;3.28;3.23;153.72;-15.81
-1.02;-0.03;0.18;-52.84;-17.18;-25.88;1.74;151.76;-16.51
-1.08;-0.06;0.25;-37.11;-29.04;11.19;0.53;149.32;-16.16
-0.99;-0.02;0.21;-1.79;-49.33;17.16;0.45;146.52;-15.68
-1.19;-0.02;0.28;27.65;-107.90;-0.68;1.13;142.35;-15.70
-1.41;-0.04;0.45;21.40;-227.75;22.83;1.67;134.67;-15.06
-1.36;-0.03;0.45;23.47;-373.91;51.04;2.26;123.13;-13.63
-1.07;-0.06;0.45;30.84;-463.65;59.71;2.98;109.69;-12.02
-1.06;-0.03;0.56;-17.63;-501.26;-13.17;2.43;95.45;-12.37
-1.16;-0.07;0.67;-48.47;-501.26;-10.04;1.01;80.94;-12.66
-0.93;-0.08;0.82;-58.84;-501.26;20.43;-0.62;66.97;-12.10
-0.52;-0.07;0.83;-44.69;-501.26;-30.07;-2.03;51.01;-13.04
-0.69;0.00;0.91;-20.82;-501.26;-79.94;-2.56;36.97;-15.27
-0.81;0.02;0.87;6.89;-501.26;-27.36;-2.31;23.82;-16.01
-0.31;-0.12;0.71;0.02;-453.94;29.67;-2.40;11.30;-15.18
-0.08;-0.11;0.88;-30.23;-433.96;-27.10;-3.30;-0.74;-15.94
-0.25;-0.08;0.99;-21.62;-457.84;-74.00;-3.86;-12.13;-17.86
-0.20;-0.02;0.93;14.02;-382.28;-61.28;-3.44;-21.77;-19.52
-0.01;-0.04;0.73;49.68;-311.47;-75.02;-2.12;-29.56;-21.54
-0.09;0.02;0.67;43.10;-44.97;-24.12;-0.86;-30.05;-22.22
-0.02;0.03;0.82;-4.05;47.69;10.17;-0.93;-27.98;-21.90
0.18;0.01;0.95;-40.87;1.37;7.38;-1.94;-27.60;-21.71
0.12;0.03;1.03;-46.76;31.74;-4.64;-3.16;-26.30;-21.84
-0.04;0.00;1.08;-38.29;57.58;18.84;-4.10;-24.21;-21.33
0.01;-0.13;1.18;-56.21;53.98;35.42;-5.63;-22.30;-20.38
0.14;-0.13;1.29;-47.30;44.48;37.35;-6.92;-20.74;-19.33
0.10;-0.19;1.33;-17.94;58.39;17.85;-7.40;-18.85;-18.85
0.06;-0.19;1.31;7.48;31.42;28.26;-7.22;-17.72;-18.12
-0.00;-0.15;1.28;24.27;5.28;23.36;-6.54;-17.22;-17.46
0.05;-0.11;1.28;41.13;-21.88;30.12;-5.26;-17.58;-16.53
0.10;-0.13;1.13;38.08;-27.59;21.59;-4.27;-18.05;-15.94
0.10;-0.10;1.20;10.06;-27.49;8.31;-4.01;-18.51;-15.72
0.06;-0.07;1.20;9.13;-60.26;-9.80;-3.74;-19.84;-15.99
0.02;-0.09;1.15;-6.96;-70.29;-10.39;-3.94;-21.32;-16.28
0.01;-0.08;1.14;-12.98;8.91;13.83;-4.29;-20.67;-15.90
0.13;-0.08;1.18;-0.79;27.35;9.47;-4.29;-19.62;-15.64
0.08;-0.12;1.15;-7.13;-7.38;-29.86;-4.51;-19.50;-16.44
-0.10;-0.04;1.13;-8.53;-6.74;-16.90;-4.68;-19.19;-16.90
0.13;-0.09;1.14;-16.93;-11.18;8.83;-5.35;-19.38;-16.54
0.07;-0.07;1.14;-22.11;-31.36;-21.20;-5.90;-19.89;-17.11
-0.02;-0.07;1.11;-23.88;-14.11;-0.14;-6.48;-19.85;-17.11
0.04;-0.10;1.12;-9.97;-11.68;0.69;-6.94;-20.06;-17.08
0.04;-0.08;1.07;-9.33;7.60;14.00;-7.14;-19.49;-16.67
0.11;-0.11;1.12;-17.65;26.80;4.31;-7.57;-18.49;-16.56
0.04;-0.10;1.12;-23.22;18.48;1.74;-8.13;-17.67;-16.51
-0.00;-0.10;1.18;-20.32;13.06;12.40;-8.60;-16.97;-16.17
-0.01;-0.06;1.23;-6.69;-14.98;28.90;-8.66;-17.00;-15.42
-0.09;0.03;1.20;20.82;1.38;89.24;-7.83;-16.53;-12.66
-0.26;0.10;1.18;39.40;23.25;181.36;-6.51;-15.33;-7.58
-0.14;-0.00;1.05;44.67;88.90;317.73;-5.21;-12.53;1.00
0.61;-0.24;1.18;-2.66;129.95;333.94;-5.33;-9.30;10.02
0.31;0.05;1.32;22.03;51.19;199.30;-4.58;-7.96;15.60
-0.86;0.20;1.31;96.12;-21.21;274.45;-1.93;-7.75;22.73
-0.61;-0.32;0.92;88.43;153.67;502.64;0.21;-3.01;36.30
0.63;-0.26;1.15;-10.64;240.39;502.64;-0.25;3.17;50.38
-0.14;0.12;1.36;-1.63;-53.90;308.58;-0.20;1.84;58.40
-0.86;0.10;1.18;7.60;-120.13;360.26;0.06;-0.70;68.13
-0.23;-0.13;1.18;11.76;108.71;502.64;0.31;2.81;83.71
0.45;-0.06;1.20;16.18;52.06;472.08;0.69;3.74;96.46
0.07;0.19;0.90;11.56;-37.90;349.06;1.21;2.59;105.88
0.03;0.12;0.92;-50.79;14.88;348.32;-0.07;2.91;115.63
-0.02;0.14;1.01;-143.79;-21.20;277.50;-3.72;2.31;123.13
-0.18;0.13;0.93;-112.55;-41.97;278.87;-6.49;1.35;130.66
0.08;-0.19;0.98;-141.97;-8.68;256.92;-10.46;1.00;137.85
-0.15;-0.08;1.20;-126.09;-93.24;194.86;-13.65;-1.35;143.11
-0.36;-0.10;1.19;-51.22;-7.90;202.89;-14.86;-1.23;148.79
-0.15;-0.22;1.14;-39.25;12.21;233.15;-15.95;-0.70;156.02
0.03;-0.14;1.23;-12.43;41.05;186.19;-16.09;0.37;161.05
-0.10;-0.04;1.13;51.57;33.86;99.70;-14.39;1.39;163.84
-0.20;-0.20;1.11;-2.73;25.64;62.98;-14.35;2.18;165.47
-0.31;-0.06;1.17;-8.75;14.19;43.90;-14.35;2.81;166.70
-0.24;-0.17;1.16;22.06;29.71;49.24;-13.59;3.78;168.08
-0.12;-0.22;1.24;-4.52;-61.09;-14.44;-13.62;2.24;167.71
-0.25;-0.08;1.17;10.20;-89.03;-81.08;-13.13;-0.02;165.44
-0.22;-0.14;1.06;28.03;-38.20;-62.46;-12.23;-0.86;163.69
-0.22;-0.42;1.35;-43.27;-81.88;-116.29;-13.55;-3.11;160.20
-0.21;-0.44;1.09;-54.02;-86.81;-187.04;-15.14;-5.27;154.96
-0.07;-0.40;1.09;-26.00;84.06;-168.14;-15.93;-2.80;150.25
-0.18;-0.35;1.33;-6.76;81.98;-219.22;-16.05;-0.45;144.34
-0.29;-0.30;1.18;19.83;64.38;-219.85;-15.44;1.48;138.40
-0.03;-0.28;1.19;30.69;106.19;-196.47;-14.58;4.28;133.10
-0.11;-0.04;1.34;45.01;-55.65;-322.64;-13.13;2.82;124.38
-0.43;-0.01;1.03;15.63;-79.10;-341.78;-12.44;1.04;114.81
-0.20;-0.07;1.11;-21.71;22.48;-274.49;-12.85;1.83;107.13
-0.23;0.05;1.16;50.09;-72.91;-337.39;-11.08;-0.14;97.01
-0.14;-0.15;0.88;-7.02;-72.92;-297.25;-11.22;-1.98;88.68
0.04;-0.25;1.18;-92.99;-15.42;-295.98;-13.69;-2.39;80.69
-0.26;0.00;1.40;33.80;-23.52;-308.97;-12.55;-2.73;72.66
0.05;0.02;1.03;85.42;2.42;-233.89;-9.94;-2.67;66.11
0.35;-0.12;1.00;21.94;-26.33;-285.66;-9.26;-3.66;58.40
0.03;0.03;1.06;-1.62;-38.33;-289.43;-9.08;-4.63;50.58
0.04;-0.06;1.03;-39.68;-41.55;-265.65;-10.06;-5.71;43.14
0.11;0.00;1.05;-17.44;98.24;-225.10;-10.31;-3.12;37.07
0.23;-0.02;1.31;16.52;86.93;-243.23;-9.62;-0.61;29.53
-0.20;0.14;1.06;65.36;-67.13;-261.45;-7.51;-2.25;22.21
-0.09;0.06;0.88;22.14;5.28;-165.08;-6.72;-1.96;17.91
0.09;0.03;0.96;-71.10;78.91;-165.11;-8.43;0.06;13.46
-0.20;0.02;1.31;-87.39;4.54;-144.09;-10.65;0.36;9.42
-0.13;0.04;1.36;-47.24;-16.86;-81.57;-11.61;0.03;7.30
-0.06;0.07;1.25;2.23;-15.16;-43.10;-11.25;-0.34;6.09
0.12;-0.10;1.18;1.69;40.94;8.48;-11.03;1.53;6.51
0.01;-0.07;1.26;-7.92;18.62;-19.31;-11.08;1.98;5.99
-0.22;-0.02;1.21;9.25;5.80;17.47;-10.61;2.31;6.51
-0.01;-0.10;1.15;24.26;52.70;82.40;-9.85;3.67;8.74
0.27;-0.11;1.14;17.60;25.51;48.05;-9.28;4.03;10.03
0.09;-0.08;1.08;12.09;-15.24;-6.20;-8.85;3.45;9.87
-0.06;-0.11;1.11;-4.63;-27.91;-8.33;-8.90;2.71;9.64
-0.06;-0.11;1.13;-8.15;-0.19;19.73;-9.05;2.70;10.19
-0.04;-0.08;1.13;8.64;26.77;42.92;-8.73;3.37;11.31
0.22;-0.23;1.55;39.04;37.00;13.79;-7.64;4.18;11.70
0.02;-0.13;1.22;95.31;-60.20;-56.64;-5.08;2.48;10.17
-0.02;-0.07;1.09;67.63;-46.63;-38.90;-3.26;1.22;9.12
-0.01;-0.05;1.10;58.21;-48.37;-28.23;-0.97;-0.69;7.99
0.03;0.01;1.07;43.91;-51.68;-25.40;0.22;-2.07;7.30
0.12;-0.06;1.01;42.61;-3.47;-56.50;1.28;-2.25;5.78
0.13;-0.11;0.87;15.18;119.40;-100.73;1.54;0.80;3.06
-0.10;0.19;1.13;-62.53;7.61;-35.72;-0.03;1.08;2.06
0.03;0.06;1.34;-22.93;-76.52;-2.00;-0.57;-0.91;2.00
-0.02;-0.06;1.26;17.04;-113.94;17.24;-0.16;-3.89;2.47
0.08;-0.11;1.08;30.96;-55.13;-13.95;0.58;-5.40;2.08
0.05;0.11;1.03;20.24;-13.85;13.06;1.20;-5.69;2.42
0.12;-0.08;1.09;-18.46;1.96;43.85;0.59;-5.64;3.65
0.06;0.05;1.22;-19.11;1.71;-10.76;0.04;-5.52;3.31
0.07;0.02;1.14;18.86;18.35;-47.20;0.54;-5.02;2.09
0.09;0.08;1.03;-11.27;71.89;-31.14;0.31;-3.11;1.24
-0.07;0.06;1.31;-15.66;33.26;-33.05;-0.07;-2.11;0.35
-0.00;0.04;1.21;45.11;-27.99;17.33;1.12;-2.78;0.80
0.11;0.03;1.06;59.40;-15.61;9.91;2.76;-3.27;1.08
0.05;0.01;1.14;43.39;5.43;-21.83;3.82;-3.12;0.51
0.03;0.05;1.14;43.07;8.79;-10.10;4.97;-2.85;0.23
0.06;0.00;1.11;43.27;-8.95;-3.26;6.02;-3.09;0.14
0.04;0.03;1.01;19.13;-2.86;-6.87;6.44;-3.15;-0.04
0.08;0.03;0.85;-99.50;216.87;10.32;3.33;3.40;0.28
-0.03;-0.05;1.11;-145.34;371.69;-20.58;-0.64;13.19;-0.28
-0.22;0.03;1.61;-98.58;198.21;-9.34;-3.22;18.32;-0.53
-0.09;-0.18;1.27;-21.66;-89.71;48.14;-3.90;15.56;0.82
-0.22;-0.05;1.20;-50.99;-162.54;17.77;-5.21;11.15;1.30
-0.07;0.02;1.23;18.53;-148.42;68.69;-4.62;7.21;3.08
0.02;-0.03;1.07;41.11;-100.63;18.63;-3.42;4.28;3.60
0.08;-0.08;1.06;12.63;-22.68;-1.97;-3.10;3.52;3.55
0.06;-0.03;1.05;-17.76;-52.89;-17.26;-3.52;2.05;3.10
0.06;-0.06;0.95;-71.54;-23.32;-18.55;-5.70;1.23;2.53
-0.01;-0.09;1.14;-111.07;-26.36;-5.57;-8.72;0.49;2.37
0.02;-0.09;1.24;-101.34;-5.88;19.35;-11.21;0.31;2.87
0.07;-0.10;1.29;-52.85;-7.93;-7.33;-12.47;0.04;2.68
-0.02;-0.08;1.25;10.35;-85.75;-85.98;-12.02;-2.22;0.35
-0.06;-0.07;1.16;38.12;-41.90;-30.90;-10.83;-3.22;-0.48
0.09;-0.11;1.13;51.53;-57.35;-30.52;-9.35;-4.76;-1.30
0.09;-0.06;1.03;46.73;-41.07;-41.63;-7.98;-5.84;-2.43
0.07;-0.06;1.06;17.10;-11.41;-48.67;-7.42;-6.11;-3.79
-0.02;-0.03;1.11;-4.78;2.41;-28.82;-7.42;-5.91;-4.57
0.07;-0.05;1.19;-0.15;21.96;-0.18;-7.32;-5.21;-4.57
0.09;-0.05;1.14;4.76;2.88;-6.78;-7.09;-5.11;-4.76
0.16;-0.10;1.09;-15.01;17.31;-9.20;-7.43;-4.70;-5.01
0.12;-0.08;1.16;-15.37;-3.12;-15.01;-7.75;-4.80;-5.40
0.05;-0.08;1.17;-7.18;12.12;-4.21;-7.87;-4.42;-5.52
0.24;-0.13;1.19;4.79;18.58;-19.65;-7.69;-4.04;-6.05
0.30;-0.17;1.12;-2.46;6.41;-65.10;-7.73;-4.06;-7.74
0.27;-0.28;1.20;-46.78;-26.39;-153.94;-10.18;-5.53;-15.75
0.67;-0.48;1.27;-61.62;13.03;-289.10;-11.94;-5.48;-23.84
-0.11;-0.22;0.93;0.53;21.37;-308.94;-11.90;-3.82;-45.16
0.18;-0.31;0.99;-56.46;-24.42;-410.59;-13.46;-4.55;-56.25
-0.27;-0.10;0.97;-103.80;-19.58;-422.76;-16.13;-4.72;-68.08
-0.20;-0.00;1.11;-67.79;34.74;-317.10;-17.67;-3.46;-76.96
0.22;-0.27;1.08;-47.57;117.64;-305.72;-18.80;-0.47;-85.22
0.27;-0.44;1.19;-27.13;80.42;-381.07;-19.51;1.56;-95.89
-0.07;-0.05;1.47;-26.96;-13.26;-473.83;-19.87;1.23;-108.68
-0.42;0.20;1.04;25.92;-60.20;-348.70;-18.65;0.05;-117.75
-0.26;0.15;0.96;2.03;49.37;-188.90;-18.09;1.62;-122.85
0.03;-0.07;1.17;-18.69;-14.43;-134.29;-18.36;1.12;-127.01
0.25;-0.24;1.23;-48.63;-56.95;-166.00;-19.41;-0.54;-131.33
0.40;-0.14;1.16;-32.92;-38.66;-199.25;-20.03;-1.93;-136.90
0.28;-0.04;1.10;-21.94;51.19;-238.55;-20.27;-0.76;-143.58
-0.10;0.08;1.25;-62.50;3.64;-209.80;-21.45;-0.57;-149.25
-0.22;0.02;1.28;-80.49;-141.70;-167.49;-23.21;-4.25;-153.94
-0.03;-0.02;1.49;-36.47;-61.36;-95.31;-23.69;-5.71;-156.42
0.13;-0.11;1.21;43.56;14.21;-93.66;-22.16;-5.33;-158.95
0.02;-0.06;1.12;43.80;104.79;-81.28;-20.57;-2.37;-161.22
0.03;-0.04;1.21;19.74;29.72;-78.33;-19.61;-1.47;-163.57
-0.09;0.05;1.20;7.76;-31.78;-24.99;-18.98;-2.17;-164.22
0.19;0.00;1.15;45.69;-34.19;-10.04;-17.34;-3.25;-164.50
0.13;0.02;1.03;57.42;26.96;-11.31;-15.45;-2.61;-164.81
0.17;-0.00;1.11;34.08;49.22;-23.28;-14.25;-1.43;-165.44
-0.06;0.10;1.13;24.86;18.88;-12.56;-13.18;-0.83;-165.79
0.03;0.02;1.08;1.05;-7.85;23.76;-12.87;-1.04;-165.15
0.11;0.02;1.18;-9.39;-4.25;18.52;-12.84;-1.25;-164.65
0.14;-0.01;1.21;7.40;16.12;40.54;-12.39;-0.92;-163.55
0.08;-0.01;1.21;19.15;1.90;8.67;-11.38;-0.90;-163.20
-0.16;0.10;1.16;26.00;16.71;50.86;-10.40;-0.31;-161.87
0.06;-0.02;1.10;23.31;56.85;90.45;-9.57;1.20;-159.34
0.23;-0.00;1.15;5.94;28.64;63.15;-9.22;1.74;-157.57
0.07;0.04;1.08;-5.76;21.64;69.96;-9.15;2.18;-155.75
-0.00;0.14;1.11;7.86;45.02;91.70;-8.60;3.38;-153.19
-0.30;0.32;1.12;20.70;-3.93;146.09;-7.63;3.44;-149.24
-0.58;0.33;1.02;7.85;-0.29;310.35;-7.03;3.83;-140.86
-0.48;0.03;1.11;33.13;-59.64;502.64;-5.96;2.57;-126.79
1.12;-0.58;1.18;101.77;-101.42;433.82;-3.13;-1.11;-113.77
0.22;-0.01;0.99;105.19;-144.45;178.02;-0.19;-5.30;-108.79
-0.40;0.14;0.91;48.63;54.12;352.03;1.27;-3.29;-98.93
0.76;-0.42;1.06;10.11;128.19;403.94;1.24;-0.51;-88.43
0.39;-0.24;1.22;-51.57;10.56;183.44;-0.32;-0.52;-83.48
-0.36;0.02;1.28;-75.14;-72.20;194.93;-2.36;-2.18;-78.02
-0.21;-0.04;1.36;5.19;10.30;318.75;-2.20;-1.69;-69.41
0.36;-0.34;1.27;101.01;90.39;370.61;0.28;0.48;-59.41
0.44;-0.12;1.05;102.24;15.81;183.36;2.88;0.48;-54.46
-0.37;0.14;0.87;24.24;19.32;190.86;3.67;1.45;-48.73
-0.28;-0.06;1.21;-39.82;81.37;342.69;2.46;3.90;-39.13
0.40;-0.18;1.38;3.30;31.66;267.79;2.38;4.38;-31.90
0.18;-0.01;1.09;99.76;21.13;170.55;4.86;4.65;-27.47
0.02;0.04;0.98;71.01;32.22;156.57;6.77;5.42;-23.09
0.27;-0.05;1.07;4.87;10.00;112.81;6.71;5.29;-20.15
0.09;0.01;1.14;1.37;-9.13;85.16;6.63;4.85;-17.77
-0.07;0.04;1.07;12.09;7.17;87.68;6.85;5.01;-15.40
0.15;-0.08;1.21;-45.73;-18.92;90.66;5.44;4.28;-12.95
0.29;-0.10;1.32;-23.94;-17.09;27.12;4.63;3.51;-12.22
-0.29;0.05;1.06;40.55;-12.74;44.11;6.53;3.12;-10.06
0.10;-0.01;1.14;-26.76;-12.49;87.01;5.63;2.60;-7.54
0.35;-0.06;1.15;3.57;-5.76;32.57;5.57;2.07;-6.62
0.10;-0.01;1.06;28.26;9.69;-0.36;6.16;2.17;-6.63
0.15;-0.03;1.02;10.44;31.80;22.08;6.29;2.81;-6.04
0.27;-0.09;1.20;-36.52;-1.64;-14.76;5.16;2.47;-6.42
0.04;-0.04;1.17;-21.66;9.71;-32.23;4.45;2.64;-7.29
-0.12;0.01;1.20;-1.88;42.06;-4.56;4.31;3.85;-7.42
0.04;-0.01;1.16;10.12;26.70;19.42;4.47;4.41;-6.91
0.10;-0.03;1.12;4.18;3.84;0.74;4.47;4.33;-6.89
-0.03;-0.00;1.08;-7.54;27.60;-1.80;4.15;5.11;-6.95
0.02;-0.02;1.14;-14.82;-7.61;8.74;3.67;4.80;-6.72
0.07;-0.06;1.18;-7.66;-7.50;-1.94;3.34;4.43;-6.78
0.07;-0.03;1.16;18.43;17.52;-5.48;3.73;4.74;-6.93
0.06;-0.02;1.01;17.22;29.64;-9.88;4.09;5.36;-7.19
0.04;-0.01;1.03;-14.35;25.80;-5.69;3.61;5.90;-7.35
0.07;-0.00;1.11;-19.60;20.15;-10.56;3.00;6.26;-7.64
0.02;0.00;1.14;-7.07;28.13;-15.81;2.76;6.83;-8.05
-0.07;-0.01;1.17;-9.24;51.84;-3.48;2.45;8.14;-8.15
0.04;-0.02;1.11;-12.69;34.90;2.31;2.05;8.86;-8.08
0.12;-0.06;1.18;-35.36;15.72;-20.36;0.88;9.05;-8.72
0.05;-0.08;1.29;-46.35;-43.23;-46.03;-0.43;7.68;-9.96
0.01;-0.03;1.44;-34.00;-125.84;-38.47;-1.35;4.19;-11.00
0.03;-0.06;1.62;-3.33;-311.50;-25.42;-1.46;-4.46;-11.71
-0.03;-0.01;1.53;9.82;-441.06;-30.65;-1.18;-16.01;-12.54
0.23;-0.08;1.73;-6.40;-477.61;-8.17;-1.36;-28.01;-12.75
0.42;-0.00;1.41;21.40;-400.77;-25.45;-0.75;-38.77;-13.46
0.24;0.20;1.17;15.08;-245.29;-41.14;-0.16;-44.92;-14.61
0.34;-0.01;0.98;-105.69;-364.28;-48.70;-2.96;-54.04;-15.93
0.20;-0.14;0.98;-277.85;-501.26;-19.66;-11.48;-68.39;-16.54
0.83;-0.27;0.57;-224.52;-501.26;26.63;-17.63;-81.66;-15.79
1.10;-0.36;0.51;-192.90;-501.26;-67.46;-22.63;-94.32;-17.61
0.44;-0.16;0.57;-115.44;-501.26;-106.32;-25.53;-106.82;-20.59
0.84;-0.15;0.59;12.47;-374.74;-64.70;-24.80;-115.94;-22.40
0.75;-0.07;0.18;70.06;-347.90;-92.36;-22.53;-124.26;-24.90
0.53;0.03;0.10;40.93;-334.42;-56.84;-20.93;-132.14;-26.43
0.68;0.04;0.12;16.32;-245.70;4.63;-20.03;-137.53;-26.31
1.05;-0.12;0.11;-1.94;-314.68;-16.67;-19.80;-144.67;-26.76
0.79;-0.03;-0.00;22.47;-113.76;-10.10;-18.76;-146.99;-27.07
0.93;-0.04;0.02;29.95;-170.98;-6.93;-17.64;-150.30;-27.26
1.15;-0.11;-0.16;21.27;-136.20;-21.55;-16.87;-152.62;-27.82
0.84;0.03;-0.13;38.06;-5.65;-20.56;-15.44;-151.66;-28.39
0.92;-0.03;-0.13;68.38;-16.86;7.93;-13.37;-150.99;-28.18
1.03;-0.12;-0.31;48.76;14.50;-1.59;-11.95;-149.58;-28.22
0.94;-0.03;-0.31;-9.85;58.53;-27.98;-12.03;-147.12;-29.01
0.78;0.06;-0.12;-13.68;99.81;-7.66;-12.05;-143.42;-29.21
1.27;-0.14;-0.20;8.12;151.87;3.57;-11.64;-136.46;-29.07
1.17;-0.10;-0.11;21.10;242.88;-28.75;-10.94;-128.87;-29.87
0.78;0.10;-0.08;80.64;403.06;13.70;-8.34;-117.00;-29.49
0.61;0.01;-0.04;107.33;499.28;125.01;-5.31;-103.30;-26.12
1.38;-0.36;0.22;-13.98;493.16;34.78;-5.84;-89.04;-25.14
0.40;0.02;0.54;-17.21;499.28;-6.58;-6.17;-74.28;-25.33
-0.04;0.12;0.59;53.40;499.28;152.87;-4.47;-60.00;-21.35
1.38;-0.55;0.99;-59.19;378.80;91.57;-6.26;-49.25;-18.79
0.58;-0.17;1.06;-10.18;391.25;-46.58;-6.54;-38.03;-20.09
-0.14;0.13;0.78;111.05;499.28;76.72;-2.98;-22.42;-17.79
0.77;-0.33;1.11;-8.00;297.34;57.62;-3.34;-14.38;-16.18
0.45;-0.22;1.20;3.53;176.30;-54.84;-3.33;-9.60;-17.71
0.12;-0.09;1.09;34.76;179.80;-32.64;-2.46;-4.95;-18.56
0.54;-0.24;1.20;-30.34;59.40;-31.85;-4.09;-2.29;-20.18
0.21;-0.11;1.28;-5.51;21.90;-38.55;-4.24;-1.81;-21.26
0.17;-0.09;1.26;-4.93;10.87;25.33;-4.36;-1.64;-20.58
0.57;-0.23;1.26;12.08;14.16;41.35;-4.10;-1.65;-19.46
0.69;-0.25;1.19;23.24;-30.94;-34.73;-3.53;-2.98;-20.44
0.23;-0.07;1.10;-0.60;-48.84;-23.48;-3.54;-4.63;-21.16
0.31;-0.10;0.99;-10.61;-21.32;22.84;-3.84;-5.41;-20.55
0.48;-0.14;1.09;5.24;6.00;10.40;-3.73;-5.57;-20.27
0.34;-0.11;1.06;21.27;15.83;-4.68;-3.16;-5.36;-20.40
0.27;-0.07;0.94;17.56;40.67;10.06;-2.69;-4.48;-20.13
0.30;-0.11;0.92;-2.27;79.90;20.28;-2.80;-2.60;-19.58
0.35;-0.14;0.97;-6.09;167.23;9.85;-3.03;1.69;-19.30
0.22;-0.13;1.12;9.24;142.70;9.47;-2.85;5.09;-19.06
0.24;-0.14;1.03;25.48;170.13;20.38;-2.24;9.25;-18.51
0.26;-0.13;0.94;33.39;301.19;11.86;-1.44;16.77;-18.19
0.10;-0.12;0.96;22.82;499.28;24.20;-0.85;31.49;-17.44
-0.07;-0.04;1.11;47.66;499.28;46.00;0.44;44.63;-16.15
-0.32;-0.08;1.23;54.15;499.28;57.32;1.75;56.74;-14.66
-0.27;-0.14;1.11;64.79;499.28;33.50;3.38;69.55;-13.72
-0.34;-0.24;0.74;100.72;499.28;-50.09;5.82;82.24;-15.12
-0.81;-0.14;0.76;97.65;499.28;-66.17;8.09;94.15;-16.84
-1.10;0.12;0.99;69.37;499.28;-91.13;9.83;106.38;-19.30
-1.16;-0.07;0.78;-11.76;264.56;-75.22;9.27;112.58;-21.41
-1.07;-0.18;0.71;-62.79;215.77;-44.50;7.30;117.04;-22.61
-1.22;-0.08;0.76;-13.54;319.48;3.28;6.70;125.51;-22.51
-1.02;-0.04;0.51;74.60;346.35;64.80;8.58;133.74;-20.69
-0.70;-0.16;0.31;77.95;384.93;26.11;10.29;142.37;-19.99
-1.16;-0.15;0.46;81.95;347.95;-59.62;12.15;149.97;-21.60
-1.01;-0.04;0.31;63.59;331.28;7.79;13.55;157.15;-21.39
-0.77;-0.12;-0.01;38.87;289.26;22.99;14.13;163.30;-20.77
-1.15;-0.05;0.15;-11.95;241.63;-5.20;13.48;168.27;-20.91
-1.13;0.01;0.07;-63.62;124.68;27.86;11.47;170.04;-20.13
-0.94;-0.02;0.07;-42.84;83.66;55.97;10.08;170.54;-18.62
-0.92;-0.05;0.07;9.30;-23.90;21.76;10.10;168.05;-17.95
-0.99;-0.09;0.14;-18.63;-35.09;44.02;9.30;165.26;-16.71
-0.88;-0.03;0.22;-59.80;-84.23;78.45;7.49;161.21;-14.60
-0.79;0.08;0.30;-36.29;-112.34;52.08;6.43;156.19;-13.14
-1.09;-0.02;0.49;50.08;-258.81;-31.85;7.56;147.77;-13.97
-1.62;-0.02;0.48;126.50;-421.82;-48.29;10.74;135.11;-15.27
-1.60;0.08;0.34;141.95;-491.38;5.10;14.47;120.42;-15.13
-1.36;0.01;0.34;37.08;-501.26;33.33;15.17;106.26;-14.23
-1.09;-0.03;0.60;-89.89;-501.26;53.18;12.38;91.58;-12.74
-0.89;-0.01;0.74;-109.59;-501.26;13.70;8.69;75.02;-12.30
-0.47;-0.15;0.63;-80.56;-501.26;28.72;6.31;61.38;-11.55
-0.22;-0.13;0.98;-34.43;-501.26;-48.24;5.11;46.62;-12.90
-0.52;-0.09;1.02;10.20;-501.26;-145.71;5.22;32.44;-16.98
-0.65;0.00;1.01;18.75;-501.26;-119.31;5.61;19.18;-20.21
-0.32;-0.02;0.88;92.53;-403.52;-21.34;8.02;8.11;-20.80
-0.25;0.09;0.68;107.36;-225.27;-2.18;10.81;2.36;-20.86
-0.28;0.15;0.63;45.47;-138.57;48.92;11.98;-0.95;-19.54
0.33;0.01;0.58;-53.60;-122.42;49.16;10.28;-4.88;-18.16
0.20;0.06;0.86;-128.70;-16.89;-28.53;6.23;-5.53;-19.05
-0.06;0.07;1.19;-132.38;35.72;19.56;2.66;-4.42;-18.52
0.10;-0.04;1.38;-76.40;59.69;45.22;0.49;-2.78;-17.25
0.11;-0.08;1.33;-29.76;-3.91;23.35;-0.37;-2.92;-16.62
-0.03;-0.06;1.23;-50.06;2.88;37.79;-1.75;-2.75;-15.60
-0.17;-0.06;1.35;-66.40;59.90;96.37;-3.57;-0.91;-12.91
-0.06;-0.06;1.43;-24.73;46.13;163.09;-4.18;0.33;-8.67
-0.19;0.06;1.19;30.23;37.63;271.21;-2.63;2.27;4.35
-0.19;0.01;1.07;43.37;121.26;368.48;-1.38;5.75;14.67
0.18;-0.11;1.31;-49.04;-20.28;330.61;-3.36;4.69;27.89
-0.13;-0.03;1.15;61.86;10.21;286.17;-1.68;4.99;35.62
